Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30549.6692751763,31777.0327994132,32753.8047025569,24390.1538004271,26045.8148927701,30254.2972932631,33022.5649478838,30324.4510931063,30605.6227188103,30969.1033509483,29632.7736101599,27259.4806735435,29957.9387652616,37292.4214343004,42758.2015503417,43378.6152117149,46531.6001120572,53568.5645523213,55817.4392710726,46707.8673215418,52542.8274141037,60379.7748160321,57749.8251328664,60844.2767113975,59583.7140001673,51197.9529341175,51820.3972482676,53300.8587281785,54181.9069780904,51773.0464558993,52653.7565934247
Switzerland,CHE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,52.107,51.823,52.186,52.819,51.951,52.01,56.867,56.924,58.014,58.124,57.595,58.796,59.357,59.498,59.132,59.35,59.754,59.956,61.329,61.646,60.021,60.613,60.903,61.211,61.988,62.36,62.935,62.705,63.007,63.079,62.636
Switzerland,CHE,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,74.17736,75.36394,76.03702,77.117,78.43564,..,..,..,..,81.8454,82.34832,82.25319,81.24886,81.05452,81.46374,82.34026,82.9207,82.76726,82.60969,81.85771,82.3699,82.04877,80.06983,82.58785,83.47382,84.0442,84.70193,83.93147,..,..,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,39574.5398083788,39544.4946826768,40713.6881521435,39237.1186558781,43091.7770970073,50113.8321221345,48092.6433036512,41584.441782159,42680.5867322391,41695.6912912021,38865.021939688,39638.7911061864,42458.7384679187,49335.7456291067,54659.4571488233,56242.8933645639,59011.0324592016,64989.1553256031,74175.1927898555,71568.3123885672,76531.3728182297,90476.7589651577,85836.2076767359,87304.3305813557,88724.9910735609,83806.4476003837,82153.0745447889,82254.3770471336,85217.3691512274,84121.9310304414,85897.7843338323
Syrian Arab Republic,SYR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,19.404,19.506,19.608,19.739,20.094,20.485,19.043,17.723,16.511,18.594,20.887,20.241,19.616,19.01,17.747,16.538,15.388,14.214,13.703,13.21,12.979,14.934,13.499,13.03,12.739,12.623,12.71,12.884,13.14,13.473,13.339
Syrian Arab Republic,SYR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,35.25775,35.4178,35.76629,36.61892,36.97529,37.84165,39.04989,39.29134,55.84693,59.39974,62.79255,62.90708,65.10803,65.98292,66.35944,66.96466,68.75115,72.18354,48.07895,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,12579208,12980821,13385571,13795686,14208583,14616801,15018104,15417542,15820413,16228061,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,21636564,21976969,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,978.489616979607,1000.07798684947,990.138251191708,992.771367475098,712.387716635783,779.699100153744,918.195857362788,940.826589804978,960.837504927725,978.17453169496,1138.1884854278,1186.82913474027,1183.2473451033,1220.179077256,1368.1148230028,1533.90166536568,1718.78347217338,1937.61138578027,2429.12477087189,2462.20193643202,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901
Tajikistan,TJK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,31.147,31.141,31.152,31.187,31.211,31.211,31.209,31.211,31.221,31.235,31.245,31.249,31.252,31.256,31.501,31.032,30.545,30.002,29.475,29.308,29.799,30.292,30.77,31.236,31.708,32.183,32.664,32.244,31.803,31.402,31.106
Tajikistan,TJK,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,58.89816,65.04342,65.89208,68.39591,..,71.82291,71.8415,72.29838,74.18991,76.65399,77.56467,77.95213,78.77399,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,5398768,5541205,5649400,5724993,5825368,5948584,6066523,6139829,6176397,6208370,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,7338403,7490230,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,487.03612866309,457.767825924805,337.833145514813,287.620123754917,261.271254544865,207.034457343036,172.035088688368,150.088550171239,213.749145581577,175.023764735625,136.925716400723,168.676285365186,186.951638285222,233.58124845289,305.745158587502,333.927150941684,401.018403316427,516.997210618914,703.327375898643,664.795655734657,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625
Tanzania,TZA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,84.143,84.165,84.187,84.229,84.293,84.332,84.321,84.314,84.325,84.334,84.346,84.35,84.939,85.51,86.063,86.6,87.119,86.361,85.572,84.751,83.896,83.001,82.069,81.099,80.09,80.112,80.139,80.164,80.187,80.21,76.063
Tanzania,TZA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.18458,25.00132,27.31307,..,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,26110207,26780436,27457588,28332692,29442356,30383497,30945762,31578089,32420458,33300330,34260139,35198299,36121304,37089555,38109668,39182076,40294902,41435512,42570728,43633982,44758488,46029367,47374260,48824128,50351512,52020962,53824013,55652890,57437145,59174891,60972798
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,243.611557006836,276.452453613281,250.329925537109,224.491546630859,228.890029907227,258.418334960938,313.658386230469,363.597686767578,386.378448486328,392.621765136719,401.698150634766,396.638732910156,402.649047851563,422.18359375,450.385284423828,483.334869384766,475.746734619141,543.198303222656,675.977233886719,693.823547363281,736.530151367188,775.392761230469,861.969909667969,963.05712890625,1022.74841308594,939.127319335938,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313
Thailand,THA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,66.19,65.99,65.824,65.676,65.551,66.635,67.634,67.826,66.472,65.288,65.691,65.344,65.182,65.047,64.848,65.259,64.296,64.806,64.86,64.659,63.685,65.806,65.071,61.78,61.447,61.068,60.17,59.351,59.569,58.9,59.106
Thailand,THA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.82825,77.49411,78.74402,81.63628,81.23548,83.89367,79.2996,..,82.48332,77.54404,..,..,..,..,..
Thailand,THA,"Population, total",SP.POP.TOTL,54738329,55637434,56528834,57408198,58260854,59098232,59920064,60724584,61522630,62299043,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,67619830,68121080,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1559.11209344755,1765.62267359529,1971.60879910694,2245.13688708983,2517.70732641683,2864.36515719866,3054.65690806473,2473.14096982086,1847.70379269771,2033.24490520569,2005.97694514234,1889.93432467144,2089.75183111554,2347.54001286066,2641.56268717857,2867.70383436062,3331.32043511773,3918.52817434581,4309.13509292986,4135.43986952819,4973.86288823778,5373.6232832898,5725.52802835463,6018.08244729255,5801.1978916205,5688.85335397884,5833.57715617098,6413.09182530343,7099.77650081458,7605.69657797759,6985.64393892574
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,65.205,65.486,65.839,66.093,66.382,66.312,66.146,65.958,65.768,65.513,65.203,64.301,64.534,64.535,64.426,64.218,64.422,63.841,63.191,62.588,62.072,61.817,61.672,61.593,61.431,61.338,61.26,61.503,61.653,60.901,60.398
Timor-Leste,TLS,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.12276,41.18362,42.62054,45.86296,47.65226,47.84755,51.61678,55.82333,60.67962,64.68879,67.0025,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,760345,778278,799318,821437,844493,868146,892282,917184,942530,834697,745088,812249,879159,916878,929074,948311,976597,1004889,1032429,1058782,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,168.621010199317,189.794649212749,235.064767714477,264.066994790836,283.058000480762,302.736982028369,344.013327625123,348.86424098109,345.59090957317,269.987312761397,492.457669429651,587.804355560918,533.982476434866,534.901153697657,474.420767344689,487.464555404292,464.667001844159,540.154584237662,628.153219252849,686.579295832381,813.060177250597,939.045241112693,1022.61903188429,1204.56841532931,1224.74957758801,1319.59297370991,1335.54390089814,1266.17767952941,1219.46599728983,1562.36458068032,1630.86938521256
Togo,TGO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.615,54.67,54.729,54.79,54.856,54.92,54.989,55.072,55.164,55.25,55.32,55.374,55.415,55.454,55.497,55.534,55.579,55.618,55.639,55.646,55.632,55.618,55.614,55.621,55.64,55.666,55.699,55.738,55.785,55.837,55.306
Togo,TGO,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,8.59614,..,..,..,..,..,..,..,12.28977,15.32997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.45215,..,..,..
Togo,TGO,"Population, total",SP.POP.TOTL,3998761,4115560,4233617,4207453,4222940,4410832,4577860,4725030,4860913,5000269,5140037,5277382,5413274,5552167,5696508,5844631,6010668,6188344,6368812,6551865,6732590,6916474,7100736,7285442,7472450,7663195,7858289,8057140,8258778,8463068,8669720
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,575.094511928654,549.808011573,564.71733648074,414.013995214907,328.600956079736,419.220334892756,452.068436882428,448.001096915436,461.158245854911,445.291484100954,409.889802792768,396.692654520135,445.238691488925,538.16537776929,560.266308533382,551.259850017077,552.50227125256,607.588224471809,718.948786366771,720.694168794129,704.987164181378,783.989380490906,762.392047587088,826.543259457126,855.585284856656,751.052405084336,772.581787093976,792.765487219069,851.130806891807,826.260654099894,853.578220263722
Tonga,TON,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,36.288,38.491,40.786,43.133,45.467,45.295,45.076,44.894,44.775,44.652,44.526,44.412,44.316,44.235,44.146,44.037,43.908,43.814,43.767,43.725,43.634,43.521,43.429,43.32,43.21,43.081,42.935,42.774,42.606,42.56,42.11
Tonga,TON,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,82.93826,..,..,..,..,..,..,..,76.60021,..,..,80.40314,..,..,..,..,..,..,..,..,..,..,88.7915,82.96416,84.58032,83.70213,..,..,..,..,..
Tonga,TON,"Population, total",SP.POP.TOTL,99700,99895,100022,100103,100166,100225,100275,100674,101388,102046,102677,103288,103874,104464,105071,105671,106253,106726,107020,107203,107400,107570,107460,107078,106609,106095,105524,105356,105567,105669,105704
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1139.0553819198,1323.40098550339,1370.36142598699,1383.47386584881,1956.66180354821,2084.02759539718,2214.91474789811,2135.52111086276,1888.83194028282,1952.14626248861,1995.07667546271,1753.51667576626,1759.4805324576,1936.04104012389,2195.44890047673,2477.72620144825,2750.34778600857,2797.06560109144,3218.45303993196,2914.23774004564,3416.08356601207,3849.99375750134,4384.17058724217,4219.24670113014,4136.59010898445,4123.90347238813,3987.98618837043,4365.92929788648,4638.8978542585,4676.84802517145,4700.44940541029
Trinidad and Tobago,TTO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,42.997,43.382,44.594,44.547,45.396,46.231,48.388,48.489,48.599,48.521,48.401,48.845,49.276,51.195,53.108,55.019,55.396,53.906,54.572,53,52.201,51.11,52.886,52.957,53.389,51.964,51.922,51.621,51.338,51.033,49.325
Trinidad and Tobago,TTO,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,68.02336,..,..,..,..,..,..,..,..,..,..,75.16607,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1252208,1262171,1271674,1280466,1288341,1295169,1300928,1305836,1310225,1314708,1319774,1325567,1332011,1338709,1345380,1294494,1297944,1303188,1308587,1310106,1317714,1328019,1335194,1340557,1345343,1349667,1353895,1356633,1359193,1363985,1366725
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4047.25093594674,4205.37778348016,4277.47436935604,3646.71231742803,3839.96290233114,4114.68908475464,4427.27832448289,4393.94496943068,4612.70900312686,5179.08350809274,6178.58975559687,6657.41466937221,6762.93080808096,8445.04653518298,9871.03419820086,12346.4373094075,14152.6607422113,16606.675360681,21298.9945258063,14634.0565003912,16815.424737361,19151.0870229722,20332.1389531925,21304.9776454565,21908.3017802988,19887.2337359338,17449.1623528186,17578.6417765865,17575.8042838042,17293.4730123427,15358.8612973066
Tunisia,TUN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,22.302,22.419,22.743,22.879,23.073,23.297,23.542,23.812,23.758,23.715,23.684,23.663,23.654,23.655,23.669,23.699,24.488,24.584,24.815,24.774,24.792,24.765,25.576,25.447,25.733,26.072,26.647,26.477,27.383,28.273,27.131
Tunisia,TUN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,8324509,8501827,8682512,8857910,9018448,9161258,9294432,9421270,9541667,9655963,9764935,9869677,9971515,10071632,10166163,10255472,10346410,10441702,10542635,10650681,10765980,10886035,11009647,11141361,11274288,11402264,11528674,11650498,11765514,11875081,11974057
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1476.43160477311,1537.87916511306,1784.81850188268,1649.18537309075,1733.46614673506,1968.16600944373,2107.40815649257,2202.06090620956,2285.01933541864,2376.06566791596,2199.04465936314,2235.71981624751,2320.7723805785,2725.8643148859,3067.41936376975,3146.8260743927,3322.56933570096,3726.91672935667,4255.05008019523,4080.09032448781,4291.86120891575,4420.64772206537,4297.26782454273,4369.79345826358,4458.97895464547,4014.94773686432,3847.80354448809,3619.03247319953,3628.10366464236,3528.87213306798,3548.65363663803
Turkiye,TUR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,33.931,33.994,32.59,26.651,31.144,30.799,30.459,28.717,29.177,29.922,26.509,27.088,27.864,26.545,23.139,23.114,23.426,23.449,24.331,25.868,27.445,28.639,29.361,30.644,30.171,31.416,32.38,33.533,34.115,34.289,30.83
Turkiye,TUR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,45.08283,..,49.55606,56.75201,64.78663,64.64982,65.11575,67.60049,70.45934,73.28097,75.35689,75.74826,73.42324,78.07046,81.47034,79.5176,85.38763,86.51644,85.78301,84.77001,86.04436,..,..,..
Turkiye,TUR,"Population, total",SP.POP.TOTL,56015628,57009887,57990118,58999167,60033836,61024503,61951134,62852966,63734383,64591923,65425961,66245128,67048795,67831730,68592617,69329557,70045349,70158112,71051678,72039206,73142150,74223629,75175827,76147624,77181884,78218479,79277962,80312698,81407204,82579440,83384680
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2689.52621921233,2649.27259974439,2743.65320297936,3057.93737480422,2176.2801813809,2774.61627202847,2929.15394930619,3020.99347061272,4329.56243985573,3969.47359406585,4192.44316738494,3045.55413956926,3583.19745897158,4637.88218501529,5960.77898909049,7303.01388860245,7953.07848024969,9711.22376120832,10843.5036940489,9012.99945793034,10622.7020439723,11300.7852215681,11713.2849831139,12578.1878632,12165.220135038,11049.9951100942,10970.0458948862,10695.550196231,9568.83506330228,9215.44049888114,8638.73903848102
Turkmenistan,TKM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,50.95,51.327,52.415,52.488,53.956,54.695,54.329,55.405,54.972,53.919,53.641,53.442,53.52,53.383,53.135,52.425,51.882,51.378,50.765,50.566,50.26,49.805,49.52,49.296,49.102,49.007,48.926,48.85,48.787,48.732,47.395
Turkmenistan,TKM,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,3760562,3855894,3944689,4032407,4116662,4191203,4263819,4336730,4410507,4492170,4582677,4675409,4769465,4863865,4958093,5052257,5147105,5244046,5345029,5451592,5564356,5683417,5808546,5939341,6075283,6215770,6360041,6507061,6655524,6803944,6949912
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,848.155047388424,831.99873207474,811.354156451902,788.418914207107,622.13478015809,592.247247321132,557.894220051334,565.022638048501,590.791293266381,545.519003106054,633.835487638011,756.034976276398,935.540801478466,1228.94870289404,1379.23009682692,1604.01618452312,1996.59310717308,2414.96071986964,3605.50395120549,3707.97850699617,4058.53937000739,5143.61929334647,6053.8748468749,6599.64529055481,7164.14536184006,5759.497903834,5686.98040962764,5828.4816623489,6125.05169712085,6648.0348960628,6592.60146027748
Turks and Caicos Islands,TCA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
